artist,artist_followers,artist_genre,artist_hot,artist_id,duration,end_fade,key,key_con,loud,mode,mode_con,publish_date,start_fade,temp,time_sig,time_sig_con,track,track_id,track_pop
Avicii,,,,,,,,,,,,2018-05-02,,,,,Wake Me Up!,,
J. Cole,,,,,,,,,,,,2018-05-02,,,,,Window Pain (Outro),,
Imagine Dragons,,,,,,,,,,,,2018-05-02,,,,,Thunder,,
J. Cole,,,,,,,,,,,,2018-05-02,,,,,Once An Addict (Interlude),,
NF,,,,,,,,,,,,2018-05-02,,,,,Let You Down,,
Portugal. The Man,,,,,,,,,,,,2018-05-02,,,,,Feel It Still,,
J. Cole,,,,,,,,,,,,2018-05-02,,,,,Intro,,
Brett Eldredge,,,,,,,,,,,,2018-05-02,,,,,The Long Way,,
Keala Settle ,,,,,,,,,,,,2018-05-02,,,,,This Is Me,,
 The Greatest Showman Ensemble,,,,,,,,,,,,2018-05-02,,,,,This Is Me,,
Rae Sremmurd ,,,,,,,,,,,,2018-05-02,,,,,Close,,
 Travis Scott,,,,,,,,,,,,2018-05-02,,,,,Close,,
Cardi B,,,,,,,,,,,,2018-05-02,,,,,Thru Your Phone,,
Cardi B Featuring Chance The Rapper,,,,,,,,,,,,2018-05-02,,,,,Best Life,,
Post Malone,,,,,,,,,,,,2018-05-09,,,,,Candy Paint,,
Post Malone,,,,,,,,,,,,2018-05-09,,,,,Sugar Wraith,,
J. Cole,,,,,,,,,,,,2018-05-09,,,,,Motiv8,,
Post Malone,,,,,,,,,,,,2018-05-09,,,,,Jonestown (Interlude),,
J. Cole,,,,,,,,,,,,2018-05-09,,,,,1985 (Intro To The Fall Off),,
J. Cole,,,,,,,,,,,,2018-05-09,,,,,Photograph,,
Kanye West Featuring T.I.,,,,,,,,,,,,2018-05-09,,,,,Ye vs The People,,
Cardi B Featuring 21 Savage,,,,,,,,,,,,2018-05-16,,,,,Bartier Cardi,,
Nicki Minaj,13364828.0,"dance pop,hip pop,pop,pop rap",0.95,0hCNtLu0JehylgoiP8L4Gh,191.69973,0.0,6.0,0.588,-6.225,1.0,0.411,2018-05-16,185.49261,102.414,4.0,1.0,Barbie Tingz,2qsQ8eVDPmobZpvDxQCVQu,69.0
Post Malone,8875585.0,"pop,rap",0.96,246dkjvS1zLTtiykXe5h60,228.22667,2.62385,9.0,0.646,-5.688,0.0,0.572,2018-05-16,225.26839,104.931,4.0,0.935,Otherside,4qWCFTuNnmGNdY4egtb4ZY,75.0
Post Malone,8875585.0,"pop,rap",0.96,246dkjvS1zLTtiykXe5h60,261.8,0.0,11.0,0.425,-7.307,0.0,0.508,2018-05-16,256.63274,121.838,4.0,1.0,Blame It On Me,1ZemPoaj7LBj1RAQrb89EC,74.0
YoungBoy Never Broke Again,1767498.0,"rap,trap music",0.85,7wlFDEWiM5OoIAt8RSli8b,162.48848,0.0,10.0,0.366,-5.593,0.0,0.594,2018-05-16,151.38249,177.957,4.0,1.0,Diamond Teeth Samurai,1k7KigfkZh2Xb6khqV1a0K,66.0
Cardi B Featuring SZA,,,,,,,,,,,,2018-05-16,,,,,I Do,,
YoungBoy Never Broke Again,1767498.0,"rap,trap music",0.85,7wlFDEWiM5OoIAt8RSli8b,236.07093,0.0,8.0,0.54,-4.771,0.0,0.446,2018-05-16,233.62757,155.049,4.0,0.93,Preach,45RbAX2KxbPdNwUgeYA69j,64.0
Migos,7841883.0,"pop,rap,trap music",0.87,6oMuImdp5ZcFhWP0ESe6mG,190.28825,0.0,2.0,0.216,-5.474,1.0,0.202,2018-05-23,190.28825,181.967,4.0,1.0,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,80.0
Post Malone,8875585.0,"pop,rap",0.96,246dkjvS1zLTtiykXe5h60,246.98667,0.0,4.0,0.64,-4.041,0.0,0.49,2018-05-23,244.4829,163.898,4.0,0.983,Over Now,09IOPhEh1OMe0HD9b36FJk,78.0
Post Malone,8875585.0,"pop,rap",0.96,246dkjvS1zLTtiykXe5h60,204.36,0.0,5.0,0.295,-5.198,0.0,0.437,2018-05-23,193.24807,138.032,4.0,0.839,Zack And Codeine,5lZZmityu9TAjNvSY6GLhR,76.0
Post Malone Featuring G-Eazy ,,,,,,,,,,,,2018-05-23,,,,,Same Bitches,,
 YG,,,,,,,,,,,,2018-05-23,,,,,Same Bitches,,
Tank,330051.0,"deep pop r&b,r&b,rap,urban contemporary",0.62,4mwXUEKaW4ftbncf9Hi58l,309.12,0.0,6.0,0.202,-9.51,0.0,0.396,2018-05-23,302.50376,117.863,4.0,1.0,When We,2HWelwHQS4EdRqIycZOc3O,64.0
Post Malone,8875591.0,"pop,rap",0.96,246dkjvS1zLTtiykXe5h60,216.74667,0.0,5.0,0.143,-6.193,1.0,0.241,2018-05-23,214.58721,120.092,4.0,1.0,Takin' Shots,5ffntNJnJOeFv7b7DCd0Bw,76.0
Post Malone,8875591.0,"pop,rap",0.96,246dkjvS1zLTtiykXe5h60,211.42667,0.0,7.0,0.588,-4.82,0.0,0.563,2018-05-23,200.01088,146.03,4.0,1.0,92 Explorer,1D2L6MefbXon28PzIk9I3r,77.0
Justin Timberlake Featuring Chris Stapleton,,,,,,,,,,,,2018-05-23,,,,,Say Something,,
Kevin Gates,2026258.0,"hip hop,pop rap,rap,southern hip hop,trap music",0.82,1gPhS1zisyXr5dHTYZyiMe,205.86127,0.0,2.0,0.0,-5.337,1.0,0.296,2018-05-30,191.38467,130.195,4.0,1.0,Change Lanes,59XHPyb0MTMElZpkG0Wp69,66.0
Kris Wu,269038.0,chinese hip hop,0.68,2lbUjuMzHkT4qIECvk2f3L,228.66181,0.0,1.0,0.321,-10.562,0.0,0.441,2018-05-30,218.2966,110.059,4.0,1.0,Like That,4caEPudXQ1xDd1garjHPFv,56.0
Lil Baby,1018611.0,"rap,trap music",0.91,5f7VJjfbwm532GiveGC0ZK,173.43728,0.11837,8.0,0.329,-4.902,0.0,0.365,2018-05-30,167.53197,77.555,4.0,0.972,Southside,5lf3ajySox32qFvGEf2TFM,69.0
Kevin Gates,2026258.0,"hip hop,pop rap,rap,southern hip hop,trap music",0.82,1gPhS1zisyXr5dHTYZyiMe,195.4556,0.0,5.0,0.0,-5.498,0.0,0.205,2018-05-30,190.2585,144.964,4.0,1.0,Let It Sing,090R9OdFMbQQksvwuXmNEY,60.0
Pharrell Williams x Camila Cabello,2551086.0,"dance pop,pop,pop rap",0.82,2RdwBSPQiwcmiDo9kixcl8,202.85333,0.18576,1.0,0.921,-3.646,0.0,0.607,2018-05-30,197.41025,132.109,4.0,0.984,Sangria Wine,6XlSyYFTU1nodeWwwzVgTV,71.0
NAV Featuring Travis Scott,,,,,,,,,,,,2018-05-30,,,,,Champion,,
Lil Skies Featuring Landon Cube,,,,,,,,,,,,2018-05-30,,,,,Red Roses,,
Post Malone,8875592.0,"pop,rap",0.96,246dkjvS1zLTtiykXe5h60,204.42667,0.0,5.0,0.543,-5.396,1.0,0.614,2018-05-30,196.17959,85.913,4.0,0.812,Stay,4H7WNRErSbONkM06blBoGc,81.0
J. Cole,6794624.0,"conscious hip hop,hip hop,pop rap,rap",0.88,6l3HvQ5sa6mXTsMTB19rO5,216.72685,2.26395,8.0,0.446,-7.661,1.0,0.503,2018-05-30,209.60653,81.651,4.0,1.0,ATM,2UciqgwVDwro0fev3MFbxJ,74.0
J. Cole,6794624.0,"conscious hip hop,hip hop,pop rap,rap",0.88,6l3HvQ5sa6mXTsMTB19rO5,200.30998,0.0,6.0,0.323,-6.644,0.0,0.394,2018-05-30,197.52635,116.078,4.0,0.977,Kevin's Heart,6tZ3b7ik1QDXFAZlXib0YZ,75.0
Meghan Trainor,6593287.0,"dance pop,hip pop,pop,post-teen pop",0.82,6JL8zeS1NmiOftqZTRgdTz,152.86218,0.19166,6.0,0.662,-3.846,1.0,0.401,2018-05-30,148.68317,115.016,4.0,1.0,No Excuses,7fCNUWi6uflDTQ08srxMZk,74.0
Bhad Bhabie Featuring Lil Yachty,,,,,,,,,,,,2018-05-30,,,,,Gucci Flip Flops,,
YoungBoy Never Broke Again,1767498.0,"rap,trap music",0.85,7wlFDEWiM5OoIAt8RSli8b,129.1054,0.0,11.0,0.645,-5.334,0.0,0.526,2018-05-30,129.10539,134.068,4.0,1.0,Outside Today,3sA7HKGzcKTVscdiTCrWpX,75.0
Kendrick Lamar ,11311552.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",0.91,2YZyLoL8N0Wb9xBt1NhZWg,232.18667,0.0,8.0,0.288,-4.946,1.0,0.495,2018-06-06,227.4917,96.924,4.0,0.986,All The Stars,3GCdLUSnKSMJhs4Tj6CV3s,82.0
 SZA,,,,,,,,,,,,2018-06-06,,,,,All The Stars,,
Offset ,655661.0,trap music,0.91,4DdkRBBYG6Yk9Ka8tdJ9BW,172.8,0.0,9.0,0.275,-8.28,1.0,0.399,2018-06-06,172.8,100.007,4.0,0.554,Ric Flair Drip,7sO5G9EABYOXQKNPNiE9NR,84.0
 Metro Boomin,,,,,,,,,,,,2018-06-06,,,,,Ric Flair Drip,,
A$AP Rocky Featuring Moby,,,,,,,,,,,,2018-06-06,,,,,A$AP Forever,,
Pusha T,1056659.0,"dirty south rap,hip hop,pop rap,rap,southern hip hop,trap music,underground hip hop",0.76,0ONHkAv9pCAFxb0zJwDNTy,170.24,0.0,10.0,0.023,-8.768,0.0,0.296,2018-06-06,162.441,112.265,5.0,0.993,Infrared,6cpsixIHI63L0hwh3CwZg3,60.0
"Jay Rock, Kendrick Lamar, Future ",,,,,,,,,,,,2018-06-06,,,,,King's Dead,,
 James Blake,,,,,,,,,,,,2018-06-06,,,,,King's Dead,,
Pusha T,1056659.0,"dirty south rap,hip hop,pop rap,rap,southern hip hop,trap music,underground hip hop",0.76,0ONHkAv9pCAFxb0zJwDNTy,202.12,0.0,6.0,0.059,-5.954,0.0,0.309,2018-06-06,197.7005,153.426,4.0,0.595,If You Know You Know,6bGwKHXHNLmTy6yt147FPh,68.0
Pusha T Featuring Kanye West,,,,,,,,,,,,2018-06-06,,,,,What Would Meek Do?,,
Shawn Mendes Featuring Khalid,,,,,,,,,,,,2018-06-06,,,,,Youth,,
Jennifer Lopez Featuring DJ Khaled ,,,,,,,,,,,,2018-06-06,,,,,Dinero,,
 Cardi B,,,,,,,,,,,,2018-06-06,,,,,Dinero,,
Darius Rucker,1059327.0,"contemporary country,country,country road,modern country rock",0.7,7FY5V3XMwlNBPitEjXowHQ,197.05333,2.56,6.0,0.507,-5.268,1.0,0.609,2018-06-06,189.0859,142.016,4.0,0.678,For The First Time,0LG2cFomCi8Fb664Lvr3Nu,67.0
Luke Bryan,3416859.0,"contemporary country,country,country road",0.78,0BvkDsjIUla7X0k6CSWh1I,221.8005,0.0,8.0,0.451,-6.151,1.0,0.547,2018-06-06,209.7981,150.013,4.0,0.697,Most People Are Good,79LAFAkR1ATb4iIQvZuCL0,68.0
Logic ,,,,4xRYI6VqpkE3UwrDrAZL8L,204.74667,0.0,1.0,0.544,-4.146,1.0,0.58,2018-06-06,198.15909,149.961,4.0,0.984,Everyday,4EAV2cKiqKP5UPZmY6dejk,78.0
 Marshmello,,,,,,,,,,,,2018-06-06,,,,,Everyday,,
Post Malone Featuring Swae Lee,,,,,,,,,,,,2018-06-06,,,,,Spoil My Night,,
Pusha T,,,,,,,,,,,,2018-06-06,,,,,The Games We Play,,
Kanye West,,,,,,,,,,,,2018-06-13,,,,,I Thought About Killing You,,
Kanye West,,,,,,,,,,,,2018-06-13,,,,,No Mistakes,,
Luke Combs,,,,,,,,,,,,2018-06-13,,,,,Must've Never Met You,,
Gorillaz Featuring George Benson,,,,,,,,,,,,2018-06-13,,,,,Humility,,
Travis Scott Featuring Lil Uzi Vert ,,,,,,,,,,,,2018-06-13,,,,,Watch,,
 Kanye West,,,,,,,,,,,,2018-06-13,,,,,Watch,,
Post Malone,,,,,,,,,,,,2018-06-13,,,,,Rich & Sad,,
Playboi Carti Featuring Lil Uzi Vert,,,,,,,,,,,,2018-06-13,,,,,Shoota,,
Lil Skies,,,,,,,,,,,,2018-06-13,,,,,Lust,,
Post Malone,,,,,,,,,,,,2018-06-13,,,,,Paranoid,,
Rich The Kid Featuring Kendrick Lamar,,,,,,,,,,,,2018-06-13,,,,,New Freezer,,
KIDS SEE GHOSTS Featuring Louis Prima,,,,,,,,,,,,2018-06-20,,,,,4th Dimension,,
KIDS SEE GHOSTS,,,,,,,,,,,,2018-06-20,,,,,Feel The Love,,
Kanye West Featuring PARTYNEXTDOOR,,,,,,,,,,,,2018-06-20,,,,,Ghost Town,,
Jason Aldean,,,,,,,,,,,,2018-06-20,,,,,You Make It Easy,,
KIDS SEE GHOSTS,,,,,,,,,,,,2018-06-20,,,,,"Freeee (Ghost Town, Pt. 2)",,
KIDS SEE GHOSTS,,,,,,,,,,,,2018-06-20,,,,,Fire,,
KIDS SEE GHOSTS,,,,,,,,,,,,2018-06-20,,,,,Cudi Montage,,
KIDS SEE GHOSTS,,,,,,,,,,,,2018-06-20,,,,,KIDS SEE GHOSTS,,
Kanye West,,,,,,,,,,,,2018-06-20,,,,,Violent Crimes,,
Ozuna ,,,,,,,,,,,,2018-06-20,,,,,El Farsante,,
 Romeo Santos,,,,,,,,,,,,2018-06-20,,,,,El Farsante,,
Kanye West Featuring PARTYNEXTDOOR,,,,,,,,,,,,2018-06-20,,,,,Wouldn't Leave,,
Luke Combs,,,,,,,,,,,,2018-06-20,,,,,Beautiful Crazy,,
Sugarland Featuring Taylor Swift,,,,,,,,,,,,2018-06-20,,,,,Babe,,
Cardi B Featuring Migos,,,,,,,,,,,,2018-06-20,,,,,Drip,,
Jordan Davis,,,,,,,,,,,,2018-06-20,,,,,Singles You Up,,
BLACKPINK,,,,,,,,,,,,2018-06-27,,,,,DDU-DU DDU-DU,,
Dua Lipa,,,,,,,,,,,,2018-06-27,,,,,IDGAF,,
The Weeknd ,,,,,,,,,,,,2018-06-27,,,,,Pray For Me,,
 Kendrick Lamar,,,,,,,,,,,,2018-06-27,,,,,Pray For Me,,
The Carters,,,,,,,,,,,,2018-06-27,,,,,Summer,,
"Diplo, French Montana ",,,,,,,,,,,,2018-06-27,,,,,Welcome To The Party,,
 Lil Pump Featuring Zhavia Ward,,,,,,,,,,,,2018-06-27,,,,,Welcome To The Party,,
Pitbull x El Chombo x Karol G Featuring Cutty Ranks,,,,,,,,,,,,2018-06-27,,,,,Dame Tu Cosita,,
KIDS SEE GHOSTS,152499.0,"hip hop,pop rap,rap",0.72,2hPgGN4uhvXAxiXQBIXOmE,324.67424,0.0,0.0,0.419,-7.499,1.0,0.553,2018-06-27,320.85333,100.051,4.0,0.984,Reborn,4RVbK6cV0VqWdpCDcx3hiT,75.0
The Carters,308434.0,"pop,rap",0.71,4fpTMHe34LC5t3h5ztK8qu,233.68,2.39166,1.0,0.558,-5.587,1.0,0.552,2018-06-27,228.93714,119.922,4.0,0.84,Nice,44lusH2vzc4sRAwsooRhPh,60.0
Nas Featuring Kanye West,,,,,,,,,,,,2018-06-27,,,,,Cop Shot The Kid,,
Rich The Kid,1261718.0,"hip hop,pop,pop rap,rap,southern hip hop,trap music",0.84,1pPmIToKXyGdsCF6LmqLmI,175.2298,0.09909,11.0,0.194,-6.531,1.0,0.344,2018-07-04,156.18322,94.981,4.0,0.989,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,84.0
Migos Featuring Drake,,,,,,,,,,,,2018-07-04,,,,,Walk It Talk It,,
Post Malone Featuring 21 Savage,,,,,,,,,,,,2018-07-04,,,,,Rockstar,,
XXXTENTACION Featuring Trippie Redd,,,,,,,,,,,,2018-07-04,,,,,F**k Love,,
Kane Brown,1074455.0,"contemporary country,country road",0.79,3oSJ7TBVCWMDMiYjXNiCKE,179.50667,0.18576,9.0,0.309,-6.544,1.0,0.423,2018-07-04,168.43755,80.009,4.0,0.893,Heaven,1HXy5I3HTWq8OvxCn0z7G7,78.0
Camila Cabello Featuring Young Thug,,,,,,,,,,,,2018-07-04,,,,,Havana,,
Dua Lipa,7717000.0,"dance pop,pop,post-teen pop",0.91,6M2wZ9GZgrQXHCFfjv46we,209.32,0.22,9.0,0.584,-6.021,0.0,0.52,2018-07-04,205.10186,116.073,4.0,1.0,New Rules,2ekn2ttSfGqwhhate0LSR0,85.0
Maroon 5,14432477.0,pop,0.9,04gDigrS5kc9YWfZHwBETP,190.64286,0.22612,8.0,0.397,-5.014,1.0,0.597,2018-07-04,184.12263,126.088,4.0,0.984,Wait,6AvfZXpbb6r35DfF7gHPRq,71.0
Daddy Yankee,9564473.0,"latin,latin hip hop,pop,reggaeton,tropical",0.89,4VMYDCV2IEDYJArk749S6m,242.16,0.45274,1.0,0.704,-3.035,1.0,0.746,2018-07-04,235.0498,94.981,4.0,1.0,Dura,6U2NuJILEOEpW2tVCuqKHb,81.0
"2 Chainz, Drake ",3715627.0,"hip hop,pop,pop rap,rap,southern hip hop,trap music",0.86,17lzZA2AlOHwCwFALHttmp,225.89333,2.51356,1.0,0.802,-6.246,1.0,0.7,2018-07-04,221.88408,141.009,4.0,0.971,Bigger > You,5S1IUPueD0xE0vj4zU3nSf,78.0
 Quavo,,,,,,,,,,,,2018-07-04,,,,,Bigger > You,,
Panic! At The Disco,5413715.0,"emo,modern rock,pop punk",0.88,20JZFwl6HVl6yg8a4H3ZqK,189.18667,0.21315,6.0,0.383,-2.313,0.0,0.514,2018-07-04,185.09787,167.965,4.0,0.972,Say Amen (Saturday Night),76vMKwFtdDDCLcM6zXybjB,76.0
XXXTENTACION,8358049.0,emo rap,0.98,15UsOTVnJzReFVN1VCnxy4,110.88649,3.65134,9.0,0.267,-6.081,0.0,0.397,2018-07-04,107.53741,146.04,4.0,0.969,Hope,2ZRo7axmMPeSVUvDbGkJah,84.0
6ix9ine Featuring DJ SPINKING,,,,,,,,,,,,2018-07-04,,,,,TATI,,
BTS,7795243.0,k-pop,0.91,3Nrfpe0tUJi4K4DXYWgMUX,242.33351,0.23215,2.0,0.556,-4.515,0.0,0.549,2018-07-04,235.23556,77.501,4.0,1.0,Fake Love,3aW0ds4A4tSQDIp75FqWTo,78.0
Lil Skies Featuring Yung Pinch,,,,,,,,,,,,2018-07-04,,,,,I Know You,,
XXXTENTACION,8358049.0,emo rap,0.98,15UsOTVnJzReFVN1VCnxy4,186.26798,0.0,11.0,0.336,-8.024,0.0,0.532,2018-07-04,180.07655,159.91,4.0,0.642,Numb,01TnVDiet1DFTsyWKUKovl,81.0
Rae Sremmurd ,4221178.0,"hip hop,pop,pop rap,rap,southern hip hop,trap music",0.82,7iZtZyCzp3LItcw1wtPI3D,332.30091,0.0,1.0,0.122,-4.75,0.0,0.457,2018-07-04,322.17687,173.948,4.0,1.0,Powerglide,1BuZAIO8WZpavWVbbq3Lci,80.0
 Juicy J,,,,,,,,,,,,2018-07-04,,,,,Powerglide,,
Lil Baby Featuring Gunna ,,,,,,,,,,,,2018-07-04,,,,,Life Goes On,,
 Lil Uzi Vert,1018614.0,"rap,trap music",0.91,5f7VJjfbwm532GiveGC0ZK,247.05483,0.0,1.0,0.484,-7.909,1.0,0.457,2018-07-04,238.83465,139.978,4.0,1.0,Life Goes On,2bSk87AVkCIIC3Bcligq1z,79.0
YoungBoy Never Broke Again,1767498.0,"rap,trap music",0.85,7wlFDEWiM5OoIAt8RSli8b,176.99007,0.0,10.0,0.791,-5.843,0.0,0.718,2018-07-04,169.96426,90.015,4.0,0.932,Overdose,3A1BaBGT3HgzuDrV9pgX9v,67.0
Dierks Bentley,1577479.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.73,7x8nK0m0cP2ksQf0mjWdPS,180.24259,0.60562,5.0,0.533,-6.737,1.0,0.385,2018-07-04,176.69805,119.909,4.0,1.0,"Woman, Amen",4YX7OBp0yoMwC6eZNNg5ky,63.0
Kygo ,3970844.0,"edm,pop,tropical house",0.88,23fqKkggKUBHNkbKtXEls4,193.32086,3.41333,3.0,0.401,-5.84,1.0,0.549,2018-07-04,185.61451,114.011,4.0,1.0,Born To Be Yours,0WVAQaxrT0wsGEG4BCVSn2,72.0
 Imagine Dragons,,,,,,,,,,,,2018-07-04,,,,,Born To Be Yours,,
The Carters,308434.0,"pop,rap",0.71,4fpTMHe34LC5t3h5ztK8qu,244.13333,0.16367,11.0,0.22,-7.737,0.0,0.366,2018-07-04,242.11447,139.983,4.0,1.0,Boss,4F8V44j8cbjHnXjfW2HruU,59.0
Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,,,,,,,,,,,,2018-07-04,,,,,Sativa,,
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,207.30667,0.0,2.0,0.0,-12.519,1.0,0.326,2018-07-11,187.77977,167.961,4.0,1.0,Ratchet Happy Birthday,4SUwJA3eUVNHExxMPEUhQe,69.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,219.96,0.12785,0.0,0.124,-10.977,1.0,0.319,2018-07-11,216.46222,144.204,1.0,0.615,Final Fantasy,44Du2IM1bGY7dicmLfXbUs,68.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,309.56,0.0,10.0,0.052,-7.355,0.0,0.27,2018-07-11,275.46413,127.096,4.0,0.731,March 14,09lmraDvzBT3pUQ2rUtJzK,67.0
Charlie Puth Featuring Kehlani,,,,,,,,,,,,2018-07-11,,,,,Done For Me,,
Lil Pump,4642527.0,"emo rap,trap music",0.9,3wyVrVrFCkukjdVIdirGVY,181.71429,0.0,11.0,0.109,-7.755,1.0,0.522,2018-07-11,177.17986,139.974,4.0,1.0,Esskeetit,44KKhCyI0BGS6LvVyDqJtH,79.0
XXXTENTACION,8358049.0,emo rap,0.98,15UsOTVnJzReFVN1VCnxy4,95.46667,0.0,7.0,0.551,-7.066,0.0,0.611,2018-07-11,95.46667,129.953,4.0,1.0,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,86.0
Kanye West,8794726.0,"pop rap,rap",0.92,5K4W6rqBFWDnAN6FQUkS6x,188.77333,0.0,1.0,0.519,-3.251,0.0,0.613,2018-07-11,188.77333,173.996,4.0,1.0,Yikes,1qsHYUd2c1wFGcn7e63QmG,70.0
Sam Hunt,,,,,,,,,,,,2018-07-11,,,,,Downtown's Dead,,
Famous Dex,1228933.0,"drill,pop,pop rap,rap,southern hip hop,trap music,underground hip hop,vapor trap",0.78,0WOxhx4hikIsyF3CRPLC8W,142.0,0.27878,6.0,0.342,-7.771,1.0,0.516,2018-07-11,129.0507,175.985,4.0,1.0,Japan,5PTG6rrL6EPFD9E2QMI2pl,81.0
Reik Featuring Ozuna ,,,,,,,,,,,,2018-07-11,,,,,Me Niego,,
 Wisin,,,,,,,,,,,,2018-07-11,,,,,Me Niego,,
XXXTENTACION,8358049.0,emo rap,0.98,15UsOTVnJzReFVN1VCnxy4,160.18444,0.0,1.0,0.053,-11.192,1.0,0.464,2018-07-11,160.18445,119.705,4.0,1.0,The Remedy For A Broken Heart (Why Am I So In Love),4UKCKdYiLN6IMA5ZESUTL7,85.0
Blake Shelton,3887624.0,"contemporary country,country,country road",0.75,1UTPBmNbXNTittyMJrNkvw,219.6,0.19166,10.0,0.404,-8.106,1.0,0.471,2018-07-11,207.96952,80.981,4.0,1.0,I Lived It,5slddJ629YcePvqD6Uyk8r,65.0
Future,7380312.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,176.63029,0.06912,2.0,0.697,-6.847,1.0,0.508,2018-07-18,171.38649,144.973,4.0,1.0,Wifi Lit,6WlxcZKpEV6Bwe9InoVhMp,70.0
XXXTENTACION,8358049.0,emo rap,0.98,15UsOTVnJzReFVN1VCnxy4,119.13333,0.0,0.0,0.38,-9.144,0.0,0.101,2018-07-18,108.8029,134.021,4.0,1.0,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,90.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,216.33333,0.0,1.0,0.387,-5.432,1.0,0.516,2018-07-18,201.64209,152.093,4.0,1.0,Sandra's Rose,6cblRiEGDRNZgowcm951R3,71.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,247.89333,0.0,1.0,0.067,-11.269,1.0,0.188,2018-07-18,230.6322,136.016,4.0,0.942,Summer Games,4HG1YiGBseVKzjyKcmAJen,72.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,262.45333,0.0,0.0,0.418,-5.697,1.0,0.357,2018-07-18,255.74458,116.02,4.0,1.0,Jaded,4c2xt1trwYZpMqPWY35Xi9,74.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,157.60535,0.0,10.0,0.446,-5.747,0.0,0.466,2018-07-18,143.77215,85.454,4.0,1.0,That's How You Feel,41a7dZcq30Ss5kPMayWRV0,72.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,136.18667,0.0,9.0,0.231,-9.09,0.0,0.286,2018-07-18,133.8224,77.324,4.0,0.583,Survival,2yg9UN4eo5eMVJ7OB4RWj3,72.0
Future,7380312.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,181.89433,0.12848,11.0,0.259,-9.188,0.0,0.464,2018-07-18,171.35746,125.0,4.0,1.0,Cuddle My Wrist,5UVNjOSh27encRBqTpBWup,62.0
Meek Mill Featuring Swizz Beatz,,,,,,,,,,,,2018-07-18,,,,,Millidelphia,,
Future,7380312.0,"pop,pop rap,rap,southern hip hop,trap music",0.92,1RyvyyTE3xzB2ZywiAwp0i,204.31143,0.06385,1.0,0.458,-7.864,1.0,0.575,2018-07-18,184.92372,139.999,4.0,1.0,Racks Blue,4lc61NBCDzy2srBHDQeTfN,63.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,182.08,0.17356,0.0,0.526,-8.152,0.0,0.604,2018-07-18,179.47283,94.99,4.0,1.0,Finesse,2WP8G2pdddDmnh1xbfKBOI,73.0
Lil Pump,4642527.0,"emo rap,trap music",0.9,3wyVrVrFCkukjdVIdirGVY,175.77465,0.0,1.0,0.884,-9.499,0.0,0.849,2018-07-18,175.77464,142.078,4.0,1.0,Drug Addicts,6tpHfEM8eaETzlPOARYWfZ,75.0
J. Cole,6794624.0,"conscious hip hop,hip hop,pop rap,rap",0.88,6l3HvQ5sa6mXTsMTB19rO5,191.43678,0.0,0.0,0.78,-6.274,1.0,1.0,2018-07-18,187.17605,141.869,4.0,1.0,KOD,7yotKA30dwTKNEGomV9ZsI,78.0
Drake,29658958.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap",1.0,3TVXtAsR1Inumwj472S9r4,206.02667,0.0,9.0,0.476,-13.54,0.0,0.502,2018-07-18,190.36299,91.998,4.0,0.99,Peak,11L064movtyopGdLiX4sVg,70.0
Juice WRLD,2075011.0,"rap,trap music",0.93,4MCBfE4596Uoi2O4DtmEMz,191.84,0.0,4.0,0.0,-5.244,1.0,0.277,2018-07-18,185.62032,142.049,4.0,1.0,Legends,1Knctxx9vGZxpZfF66BIEa,82.0
Iggy Azalea Feauring Tyga,,,,,,,,,,,,2018-07-18,,,,,Kream,,
